,number,title,link,repository,repo_name,repo_url,created_at,updated_at,pull_request,filter
123,11,"<a href=""https://github.com/sgibson91/ssi-fellowship/issues/11"" rel=""noopener noreferrer"" target=""_blank"">Design a flyer describing Binder to distribute at conferences</a>",https://github.com/sgibson91/ssi-fellowship/issues/11,"<a href=""https://github.com/sgibson91/ssi-fellowship"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/ssi-fellowship</a>",sgibson91/ssi-fellowship,https://github.com/sgibson91/ssi-fellowship,2020-02-05T15:41:29Z,2020-06-17T01:04:42Z,False,created
124,256,"<a href=""https://github.com/jupyterhub/team-compass/issues/256"" rel=""noopener noreferrer"" target=""_blank"">2020 mybinder user survey aggregated results and the SSI Fellowship</a>",https://github.com/jupyterhub/team-compass/issues/256,"<a href=""https://github.com/jupyterhub/team-compass"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/team-compass</a>",jupyterhub/team-compass,https://github.com/jupyterhub/team-compass,2020-02-17T11:07:59Z,2020-06-09T15:14:36Z,False,created
125,217,"<a href=""https://github.com/jupyterhub/team-compass/issues/217"" rel=""noopener noreferrer"" target=""_blank"">Technical checklist for joining the BinderHub Federation</a>",https://github.com/jupyterhub/team-compass/issues/217,"<a href=""https://github.com/jupyterhub/team-compass"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/team-compass</a>",jupyterhub/team-compass,https://github.com/jupyterhub/team-compass,2019-10-16T10:19:45Z,2020-06-04T21:21:53Z,False,created
126,873,"<a href=""https://github.com/jupyterhub/repo2docker/issues/873"" rel=""noopener noreferrer"" target=""_blank"">--cache-from CLI flag not actually doing anything?</a>",https://github.com/jupyterhub/repo2docker/issues/873,"<a href=""https://github.com/jupyterhub/repo2docker"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/repo2docker</a>",jupyterhub/repo2docker,https://github.com/jupyterhub/repo2docker,2020-04-15T16:19:20Z,2020-04-28T09:17:48Z,False,created
127,353,"<a href=""https://github.com/WhitakerLab/WhitakerLabProjectManagement/pull/353"" rel=""noopener noreferrer"" target=""_blank"">CogX 2020 Talk Proposal - Binder (Sarah)</a>",https://github.com/WhitakerLab/WhitakerLabProjectManagement/pull/353,"<a href=""https://github.com/WhitakerLab/WhitakerLabProjectManagement"" rel=""noopener noreferrer"" target=""_blank"">WhitakerLab/WhitakerLabProjectManagement</a>",WhitakerLab/WhitakerLabProjectManagement,https://github.com/WhitakerLab/WhitakerLabProjectManagement,2020-04-18T18:59:18Z,2020-04-27T20:37:41Z,True,created
128,17,"<a href=""https://github.com/alan-turing-institute/learn-azure/issues/17"" rel=""noopener noreferrer"" target=""_blank"">Bash aliases for logging in and setting Azure subscriptions</a>",https://github.com/alan-turing-institute/learn-azure/issues/17,"<a href=""https://github.com/alan-turing-institute/learn-azure"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/learn-azure</a>",alan-turing-institute/learn-azure,https://github.com/alan-turing-institute/learn-azure,2020-04-21T15:06:52Z,2020-04-21T15:07:59Z,False,created
129,25,"<a href=""https://github.com/alan-turing-institute/bridge-data-environment/pull/25"" rel=""noopener noreferrer"" target=""_blank"">:white_check_mark: Add R Notebook for testing</a>",https://github.com/alan-turing-institute/bridge-data-environment/pull/25,"<a href=""https://github.com/alan-turing-institute/bridge-data-environment"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/bridge-data-environment</a>",alan-turing-institute/bridge-data-environment,https://github.com/alan-turing-institute/bridge-data-environment,2020-04-14T20:00:51Z,2020-04-15T14:48:19Z,True,created
130,20,"<a href=""https://github.com/alan-turing-institute/bridge-data-environment/issues/20"" rel=""noopener noreferrer"" target=""_blank"">Add test R Notebook</a>",https://github.com/alan-turing-institute/bridge-data-environment/issues/20,"<a href=""https://github.com/alan-turing-institute/bridge-data-environment"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/bridge-data-environment</a>",alan-turing-institute/bridge-data-environment,https://github.com/alan-turing-institute/bridge-data-environment,2020-04-14T10:33:07Z,2020-04-14T10:33:07Z,False,created
131,12,"<a href=""https://github.com/alan-turing-institute/bridge-data-platform/issues/12"" rel=""noopener noreferrer"" target=""_blank"">How do we get the Bridge data into the Hub?</a>",https://github.com/alan-turing-institute/bridge-data-platform/issues/12,"<a href=""https://github.com/alan-turing-institute/bridge-data-platform"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/bridge-data-platform</a>",alan-turing-institute/bridge-data-platform,https://github.com/alan-turing-institute/bridge-data-platform,2020-03-04T14:23:04Z,2020-04-09T14:56:17Z,False,created
132,86,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy/issues/86"" rel=""noopener noreferrer"" target=""_blank"">deploy.sh too big?</a>",https://github.com/alan-turing-institute/binderhub-deploy/issues/86,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy</a>",alan-turing-institute/binderhub-deploy,https://github.com/alan-turing-institute/binderhub-deploy,2020-02-17T16:05:02Z,2020-04-07T16:55:26Z,False,created
133,20,"<a href=""https://github.com/sgibson91/cross-stitch-carpentry/issues/20"" rel=""noopener noreferrer"" target=""_blank"">Tidy up some of the extra stuff</a>",https://github.com/sgibson91/cross-stitch-carpentry/issues/20,"<a href=""https://github.com/sgibson91/cross-stitch-carpentry"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/cross-stitch-carpentry</a>",sgibson91/cross-stitch-carpentry,https://github.com/sgibson91/cross-stitch-carpentry,2020-03-13T15:09:54Z,2020-03-27T15:31:07Z,False,created
134,33,"<a href=""https://github.com/sgibson91/cross-stitch-carpentry/issues/33"" rel=""noopener noreferrer"" target=""_blank"">Chapter on ""ih""</a>",https://github.com/sgibson91/cross-stitch-carpentry/issues/33,"<a href=""https://github.com/sgibson91/cross-stitch-carpentry"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/cross-stitch-carpentry</a>",sgibson91/cross-stitch-carpentry,https://github.com/sgibson91/cross-stitch-carpentry,2020-03-13T16:11:18Z,2020-03-27T13:50:02Z,False,created
135,10,"<a href=""https://github.com/alan-turing-institute/bridge-data-platform/issues/10"" rel=""noopener noreferrer"" target=""_blank"">Creating a shared data folder for all users</a>",https://github.com/alan-turing-institute/bridge-data-platform/issues/10,"<a href=""https://github.com/alan-turing-institute/bridge-data-platform"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/bridge-data-platform</a>",alan-turing-institute/bridge-data-platform,https://github.com/alan-turing-institute/bridge-data-platform,2020-03-04T14:08:08Z,2020-03-27T09:40:43Z,False,created
136,13,"<a href=""https://github.com/sgibson91/ssi-fellowship/issues/13"" rel=""noopener noreferrer"" target=""_blank"">Extension of Fellowship period</a>",https://github.com/sgibson91/ssi-fellowship/issues/13,"<a href=""https://github.com/sgibson91/ssi-fellowship"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/ssi-fellowship</a>",sgibson91/ssi-fellowship,https://github.com/sgibson91/ssi-fellowship,2020-03-13T18:33:59Z,2020-03-17T12:14:34Z,False,created
137,9,"<a href=""https://github.com/alan-turing-institute/bridge-data-platform/issues/9"" rel=""noopener noreferrer"" target=""_blank"">Network Security Rules</a>",https://github.com/alan-turing-institute/bridge-data-platform/issues/9,"<a href=""https://github.com/alan-turing-institute/bridge-data-platform"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/bridge-data-platform</a>",alan-turing-institute/bridge-data-platform,https://github.com/alan-turing-institute/bridge-data-platform,2020-03-04T14:04:13Z,2020-03-16T13:55:43Z,False,created
138,32,"<a href=""https://github.com/sgibson91/cross-stitch-carpentry/issues/32"" rel=""noopener noreferrer"" target=""_blank"">How to launch?</a>",https://github.com/sgibson91/cross-stitch-carpentry/issues/32,"<a href=""https://github.com/sgibson91/cross-stitch-carpentry"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/cross-stitch-carpentry</a>",sgibson91/cross-stitch-carpentry,https://github.com/sgibson91/cross-stitch-carpentry,2020-03-13T16:08:01Z,2020-03-13T16:08:01Z,False,created
139,860,"<a href=""https://github.com/jupyterhub/repo2docker/issues/860"" rel=""noopener noreferrer"" target=""_blank"">[DOCS] Specifying R version in runtime.txt does not seem to be mentioned</a>",https://github.com/jupyterhub/repo2docker/issues/860,"<a href=""https://github.com/jupyterhub/repo2docker"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/repo2docker</a>",jupyterhub/repo2docker,https://github.com/jupyterhub/repo2docker,2020-03-04T15:49:59Z,2020-03-05T07:54:14Z,False,created
140,15,"<a href=""https://github.com/alan-turing-institute/learn-azure/pull/15"" rel=""noopener noreferrer"" target=""_blank"">[WIP] Add Python script to automate creation and deletion of a Virtual Machine in Azure</a>",https://github.com/alan-turing-institute/learn-azure/pull/15,"<a href=""https://github.com/alan-turing-institute/learn-azure"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/learn-azure</a>",alan-turing-institute/learn-azure,https://github.com/alan-turing-institute/learn-azure,2020-02-23T15:20:39Z,2020-03-03T16:36:47Z,True,created
141,894,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/894"" rel=""noopener noreferrer"" target=""_blank"">Document how and why we use certain CI conventions in the book</a>",https://github.com/alan-turing-institute/the-turing-way/issues/894,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2020-02-21T13:28:05Z,2020-02-21T14:16:12Z,False,created
142,239,"<a href=""https://github.com/jupyterhub/team-compass/issues/239"" rel=""noopener noreferrer"" target=""_blank"">Write a blog post for Turing mybinder cluster</a>",https://github.com/jupyterhub/team-compass/issues/239,"<a href=""https://github.com/jupyterhub/team-compass"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/team-compass</a>",jupyterhub/team-compass,https://github.com/jupyterhub/team-compass,2019-12-10T10:31:30Z,2020-02-18T11:58:27Z,False,created
143,99,"<a href=""https://github.com/WhitakerLab/whitakerlab.github.io/pull/99"" rel=""noopener noreferrer"" target=""_blank"">Update Sarah's ""About Me"" section</a>",https://github.com/WhitakerLab/whitakerlab.github.io/pull/99,"<a href=""https://github.com/WhitakerLab/whitakerlab.github.io"" rel=""noopener noreferrer"" target=""_blank"">WhitakerLab/whitakerlab.github.io</a>",WhitakerLab/whitakerlab.github.io,https://github.com/WhitakerLab/whitakerlab.github.io,2020-02-06T20:44:53Z,2020-02-06T20:44:53Z,True,created
144,8,"<a href=""https://github.com/sgibson91/ssi-fellowship/issues/8"" rel=""noopener noreferrer"" target=""_blank"">Binder Do-athon with The Turing Way</a>",https://github.com/sgibson91/ssi-fellowship/issues/8,"<a href=""https://github.com/sgibson91/ssi-fellowship"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/ssi-fellowship</a>",sgibson91/ssi-fellowship,https://github.com/sgibson91/ssi-fellowship,2020-01-29T14:39:54Z,2020-02-05T15:50:31Z,False,created
145,9,"<a href=""https://github.com/sgibson91/ssi-fellowship/issues/9"" rel=""noopener noreferrer"" target=""_blank"">Mentorship/Management Meetings</a>",https://github.com/sgibson91/ssi-fellowship/issues/9,"<a href=""https://github.com/sgibson91/ssi-fellowship"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/ssi-fellowship</a>",sgibson91/ssi-fellowship,https://github.com/sgibson91/ssi-fellowship,2020-01-29T14:50:49Z,2020-02-05T14:59:45Z,False,created
146,694,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/694"" rel=""noopener noreferrer"" target=""_blank"">Reflections on Build A BinderHub workshop</a>",https://github.com/alan-turing-institute/the-turing-way/issues/694,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2019-09-23T12:32:24Z,2019-11-25T16:25:08Z,False,created
147,1210,"<a href=""https://github.com/jupyterhub/mybinder.org-deploy/issues/1210"" rel=""noopener noreferrer"" target=""_blank"">Refactoring deploy.py and ban.py for different/new federation clusters</a>",https://github.com/jupyterhub/mybinder.org-deploy/issues/1210,"<a href=""https://github.com/jupyterhub/mybinder.org-deploy"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/mybinder.org-deploy</a>",jupyterhub/mybinder.org-deploy,https://github.com/jupyterhub/mybinder.org-deploy,2019-10-22T14:24:45Z,2019-10-22T14:25:15Z,False,created
148,937,"<a href=""https://github.com/jupyterhub/binderhub/issues/937"" rel=""noopener noreferrer"" target=""_blank"">Update progress bar language</a>",https://github.com/jupyterhub/binderhub/issues/937,"<a href=""https://github.com/jupyterhub/binderhub"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/binderhub</a>",jupyterhub/binderhub,https://github.com/jupyterhub/binderhub,2019-08-27T09:56:24Z,2019-10-08T19:16:00Z,False,created
149,19,"<a href=""https://github.com/alan-turing-institute/hub23-deploy/issues/19"" rel=""noopener noreferrer"" target=""_blank"">Will URL access to private repos be public?</a>",https://github.com/alan-turing-institute/hub23-deploy/issues/19,"<a href=""https://github.com/alan-turing-institute/hub23-deploy"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/hub23-deploy</a>",alan-turing-institute/hub23-deploy,https://github.com/alan-turing-institute/hub23-deploy,2019-03-22T12:05:49Z,2019-09-05T20:24:07Z,False,created
150,682,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/682"" rel=""noopener noreferrer"" target=""_blank"">Document how to reserve DOIs for open access presentations on Zenodo</a>",https://github.com/alan-turing-institute/the-turing-way/issues/682,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2019-09-04T18:10:08Z,2019-09-04T18:10:08Z,False,created
151,661,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/661"" rel=""noopener noreferrer"" target=""_blank"">Contribution Pathway: ""I want to share my cool resource with The Turing Way""</a>",https://github.com/alan-turing-institute/the-turing-way/issues/661,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2019-08-12T12:59:17Z,2019-08-12T12:59:57Z,False,created
152,291,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/291"" rel=""noopener noreferrer"" target=""_blank"">Accessing private repos for Turing members</a>",https://github.com/alan-turing-institute/the-turing-way/issues/291,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2019-03-06T10:16:59Z,2019-07-12T09:39:59Z,False,created
153,593,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/593"" rel=""noopener noreferrer"" target=""_blank"">Policy document on cloud permissions for BinderHub</a>",https://github.com/alan-turing-institute/the-turing-way/issues/593,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2019-05-28T13:49:34Z,2019-07-03T13:51:31Z,False,created
154,110,"<a href=""https://github.com/WhitakerLab/scona/issues/110"" rel=""noopener noreferrer"" target=""_blank"">Update Development guide: Installation instructions</a>",https://github.com/WhitakerLab/scona/issues/110,"<a href=""https://github.com/WhitakerLab/scona"" rel=""noopener noreferrer"" target=""_blank"">WhitakerLab/scona</a>",WhitakerLab/scona,https://github.com/WhitakerLab/scona,2019-05-29T12:19:12Z,2019-06-10T10:25:42Z,False,created
155,578,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/578"" rel=""noopener noreferrer"" target=""_blank"">Update contributing guidelines to include how to add a new chapter to the book TOC</a>",https://github.com/alan-turing-institute/the-turing-way/issues/578,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2019-05-28T10:35:41Z,2019-05-29T08:58:07Z,False,created
156,461,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/461"" rel=""noopener noreferrer"" target=""_blank"">Impact Reports for End of Project</a>",https://github.com/alan-turing-institute/the-turing-way/issues/461,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2019-05-15T14:32:41Z,2019-05-16T18:12:10Z,False,created
157,450,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/450"" rel=""noopener noreferrer"" target=""_blank"">Promote tools for reproducibility in the book</a>",https://github.com/alan-turing-institute/the-turing-way/issues/450,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2019-05-13T10:17:57Z,2019-05-13T10:18:12Z,False,created
158,290,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/290"" rel=""noopener noreferrer"" target=""_blank"">Decide how to Authenticate Users of the Turing BinderHub</a>",https://github.com/alan-turing-institute/the-turing-way/issues/290,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2019-03-06T09:58:26Z,2019-04-26T15:09:01Z,False,created
159,246,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/246"" rel=""noopener noreferrer"" target=""_blank"">Scoping build design of Turing hosted BinderHub</a>",https://github.com/alan-turing-institute/the-turing-way/issues/246,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2019-02-28T13:31:03Z,2019-04-25T17:37:44Z,False,created
160,400,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/400"" rel=""noopener noreferrer"" target=""_blank"">Integrating the Case Studies from different repos</a>",https://github.com/alan-turing-institute/the-turing-way/issues/400,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2019-04-17T18:46:38Z,2019-04-17T19:59:53Z,False,created
161,343,"<a href=""https://github.com/alan-turing-institute/the-turing-way/issues/343"" rel=""noopener noreferrer"" target=""_blank"">Solo learning version of Zero-to-BinderHub workshop and Instructor Guidelines</a>",https://github.com/alan-turing-institute/the-turing-way/issues/343,"<a href=""https://github.com/alan-turing-institute/the-turing-way"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/the-turing-way</a>",alan-turing-institute/the-turing-way,https://github.com/alan-turing-institute/the-turing-way,2019-03-19T16:14:21Z,2019-03-20T21:44:26Z,False,created
162,763,"<a href=""https://github.com/jupyterhub/binderhub/issues/763"" rel=""noopener noreferrer"" target=""_blank"">Consolidating all Binder/BinderHub documentation into one place</a>",https://github.com/jupyterhub/binderhub/issues/763,"<a href=""https://github.com/jupyterhub/binderhub"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/binderhub</a>",jupyterhub/binderhub,https://github.com/jupyterhub/binderhub,2019-01-10T10:58:54Z,2019-01-10T10:58:54Z,False,created
163,1179,"<a href=""https://github.com/jupyterhub/binderhub/pull/1179"" rel=""noopener noreferrer"" target=""_blank"">[MRG] Reduce complexity by merging configmap/secret into secret</a>",https://github.com/jupyterhub/binderhub/pull/1179,"<a href=""https://github.com/jupyterhub/binderhub"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/binderhub</a>",jupyterhub/binderhub,https://github.com/jupyterhub/binderhub,2020-10-29T18:40:21Z,2021-10-10T10:34:16Z,True,review_requested
